# h Omegab Omegam As ns w wa
6.500530005411635504e-01 5.602593311717467273e-02 2.462234932360123363e-01 1.686047872092523973e-09 9.424536544088514267e-01 -7.497470722785837260e-01 5.178354485472325131e-01
7.107169970181216323e-01 4.977187623726307686e-02 2.340102181032711615e-01 2.292995281443987592e-09 9.953217534526094257e-01 -8.706217678635349566e-01 -1.880447581163346982e-03
7.101076428749644176e-01 3.937900388512493438e-02 2.376293240234877702e-01 2.370118803879336980e-09 9.675898484783057585e-01 -1.240437805093825840e+00 1.233007439782958237e-01
6.169824233471227215e-01 4.559951929455213077e-02 3.905425996511928122e-01 1.936244434678724221e-09 9.917989746568682818e-01 -1.286147945784287261e+00 2.578080038685899300e-01
7.073287301237429769e-01 5.422869041696174591e-02 2.901026240852706550e-01 1.901478400270545384e-09 9.605998991258699604e-01 -1.067063346215197939e+00 2.452482066573233865e-01
6.894758749590563784e-01 4.549276564767548714e-02 3.738264947444429609e-01 1.745496451433462566e-09 9.601777798333881453e-01 -1.074568063803066797e+00 -4.312945544624557925e-02
7.321680828848455835e-01 4.829400684991715098e-02 2.775389852665442469e-01 2.137491739277249001e-09 9.457332383565333345e-01 -7.398073841192555067e-01 -1.535535100122480401e-01
6.983197472160949104e-01 4.692944642946574041e-02 4.009269966641040850e-01 1.969820091771420015e-09 9.279955637343456631e-01 -7.444783935751040360e-01 -2.535833481632917552e-01
6.751427708821071683e-01 4.063318765208132066e-02 2.816290236036440575e-01 2.258183134779990387e-09 9.360895863132320249e-01 -1.146135688952673481e+00 -5.209205319439987880e-01
6.184035163857510842e-01 3.964645249354693812e-02 3.137835449443752700e-01 1.856584182383790412e-09 9.494318288656449223e-01 -9.580609828652438820e-01 -5.001832975810477366e-01
7.102896968957344015e-01 4.076959908464142940e-02 3.273958126318824990e-01 2.537083924701296500e-09 1.000587254112663027e+00 -7.118332521975210270e-01 1.794321259419879855e-01
7.160201007184388011e-01 4.180687763503169313e-02 3.840632573166196106e-01 2.018267992013100607e-09 9.170197911452137030e-01 -1.228594933167131753e+00 2.798415690859654692e-01
6.228377881734602495e-01 5.255262333903885225e-02 2.940369614060683312e-01 2.261282268200733122e-09 9.476988149406330164e-01 -1.232190842302142153e+00 8.415126365910741146e-02
6.205900845376095543e-01 5.605616574290324394e-02 2.794476121526247581e-01 2.492742313270494266e-09 9.255362635559701845e-01 -7.330497794425820945e-01 -3.580597353981597175e-01
7.300510783792396596e-01 4.054361187439218389e-02 3.123823624203106997e-01 1.880863047200528189e-09 9.811134428643847327e-01 -1.257673296384191897e+00 -4.719922477515953174e-01
7.247321870080635220e-01 3.948196980679679474e-02 3.282837577932737338e-01 2.436992520362279812e-09 9.727804456406717870e-01 -1.017944957646514492e+00 -4.386018087814240740e-01
7.333884969149550015e-01 6.013715054190515996e-02 3.279392508310352561e-01 1.816879565091078233e-09 9.948523130450772634e-01 -1.060154627673879357e+00 -4.160036497395755983e-01
6.370440297675116215e-01 4.131244585513471623e-02 2.869846600788314439e-01 2.110701588789866622e-09 9.252895509379527317e-01 -1.012009888394060919e+00 -1.785057761211901184e-01
6.757166092204444086e-01 5.118179031317904304e-02 3.231861202024303159e-01 1.819116059960626250e-09 9.484902639537396984e-01 -1.285496499338273590e+00 4.595860365107105050e-01
7.169522971346746765e-01 4.430792569496865702e-02 3.580413828266456044e-01 2.505261424220904772e-09 9.503038864538342345e-01 -9.206212704974043870e-01 -9.524381231479550625e-02
6.318122032822367506e-01 5.223680349402613082e-02 3.155576693193452575e-01 1.835784580193128656e-09 9.864674152345447311e-01 -1.167876314390999148e+00 -5.431451653026879711e-01
6.321034079189087329e-01 4.026837114647027066e-02 3.564910188533497726e-01 1.912411222244492628e-09 9.596215023340318728e-01 -7.305250055201403248e-01 -3.925168637715572562e-01
6.222456997391987432e-01 4.109948299512575925e-02 4.039933111273993904e-01 1.889571788104412676e-09 9.402211094205976671e-01 -7.810135221443184061e-01 -6.921359698883299272e-01
7.293663593382532229e-01 6.047786486073930545e-02 2.622341804415687649e-01 1.785843595434128887e-09 9.788970324934392897e-01 -7.922737343119339304e-01 1.404561797349799246e-01
6.663360084676367423e-01 5.869095052191782014e-02 2.516892036291325518e-01 1.979436739516088067e-09 9.162916527770192943e-01 -1.220955774727682019e+00 -4.240505672768967727e-01
6.696617693321482712e-01 5.481062144547564630e-02 3.204973785177187562e-01 2.249502144051369089e-09 9.800812484426093540e-01 -1.063791469126095457e+00 4.215600682282232281e-01
6.490026270593891589e-01 4.878020209233038806e-02 2.995284082529629521e-01 2.231941928094556127e-09 9.815172698373028082e-01 -1.061629433442768722e+00 6.472732586438878499e-04
6.753695337762761763e-01 5.475591013214167746e-02 2.625736960973328871e-01 2.256032610849300621e-09 9.580092806729049171e-01 -1.320127071052284773e+00 5.381505506690402729e-01
7.120903277695105338e-01 5.203377544409969191e-02 2.601056394671683036e-01 2.527261503129935095e-09 9.369273451297494004e-01 -9.731863206397211030e-01 5.347931450329321823e-01
6.772448171537486239e-01 5.532579124590318587e-02 2.591652710375343949e-01 2.361103126185356237e-09 9.976477396582101864e-01 -8.088002647227386932e-01 -3.079817430701584646e-01
6.354200665973145368e-01 4.372562333261229006e-02 2.678726553726111792e-01 1.871043799462469247e-09 9.460352116428176750e-01 -1.209978795839023569e+00 4.007940010445332213e-01
6.363291996302865572e-01 4.673954575461568284e-02 4.030988923628819887e-01 1.767597711167569478e-09 9.260453925667335717e-01 -1.088110389008025036e+00 3.962846942319864230e-01
6.472356205444205202e-01 5.305489985877669817e-02 2.604184645391332542e-01 1.689409274026853688e-09 9.283364157978215569e-01 -9.761684451473733315e-01 -4.607492544487012953e-02
6.436005677750913367e-01 5.911950872908340593e-02 3.699066548977156810e-01 1.863297332823659876e-09 9.278716338805462760e-01 -9.067087753094191793e-01 2.264225582688651484e-01
6.874973524532502767e-01 5.087268488656533638e-02 3.005720999608029187e-01 1.752297210391622269e-09 9.496659726759829612e-01 -9.162675188081279565e-01 -6.137668483215692472e-01
6.713422480084627608e-01 5.111214940766187209e-02 2.763717774694888774e-01 2.358617242049159206e-09 9.796004054306997055e-01 -1.208637795408020077e+00 4.660067675743848614e-01
6.057198203650493440e-01 5.148046013266537047e-02 3.473516107534635466e-01 2.371746125731963241e-09 9.734397469688723659e-01 -9.950106312378528273e-01 5.208973765415618740e-01
6.195441807794010991e-01 5.171096334371186320e-02 4.066483004637429510e-01 2.279697505117804010e-09 9.872234074429406814e-01 -7.209137989114340339e-01 7.554919102402368747e-02
6.180314085570798310e-01 3.925119040753659999e-02 2.381063377082911214e-01 2.194152314191279981e-09 9.499792120018883956e-01 -8.395177501685560095e-01 4.782005101765072208e-01
6.513502516916618301e-01 4.210757730361949086e-02 3.834025929269273547e-01 2.044635238178903954e-09 9.189113767055611115e-01 -7.709389114241015362e-01 4.862028709892587397e-01
6.950796394462462890e-01 5.464491684065664323e-02 3.526503805052078055e-01 1.925171360212916849e-09 9.743185791556341346e-01 -7.369368623417941189e-01 -7.338572110339038890e-01
7.065848592577695930e-01 4.158122612189843470e-02 3.116746003828488321e-01 1.953816517691909239e-09 9.549443127109784601e-01 -8.997401130728215346e-01 -1.487072017085964148e-01
6.919955421999919309e-01 5.055060841125053744e-02 2.958391302412803348e-01 1.938586854233415923e-09 9.694685574250255788e-01 -1.241729843172475256e+00 -2.240695521583695449e-01
6.730003476168520127e-01 4.821972618708264546e-02 2.916105045879878177e-01 1.997356801662760449e-09 9.567587419617799016e-01 -9.304892310132177879e-01 -3.144972114389090190e-01
6.137984304698882454e-01 4.650643761783946478e-02 3.957330830020772128e-01 1.932917160525758215e-09 9.839922042970238314e-01 -1.036686112411350891e+00 1.868426787647903264e-01
6.233137250772674554e-01 4.629691344984174922e-02 3.349011131564683108e-01 2.415005554733951487e-09 9.790470867760073803e-01 -1.029966506838889462e+00 4.089664082570541037e-01
6.534822230025284506e-01 4.262710680884997105e-02 3.610381136900865373e-01 1.727450241175172497e-09 1.002283956229808037e+00 -9.973142859004909822e-01 1.924168735977304090e-01
6.953070339532675392e-01 4.415363723008197683e-02 2.895392604358567046e-01 2.144707494674959211e-09 1.001488854321748390e+00 -9.413719550493333532e-01 -3.427786436578750817e-01
6.688283946487335596e-01 4.554976287001894636e-02 3.968835106049409811e-01 2.427926893871919859e-09 9.204388560033220923e-01 -9.561165322281985901e-01 3.367456098959902278e-01
7.056709045977607175e-01 5.303129073509863650e-02 3.946423512100197817e-01 1.867454309596833583e-09 9.940182460590976099e-01 -8.272608277655739695e-01 -1.423530517794376893e-01
6.234271201591113920e-01 4.813272409712004984e-02 2.469139780861711597e-01 1.662280768384665663e-09 9.698905781956349559e-01 -8.411495606914567436e-01 -1.750980869343232715e-01
6.052829328964701716e-01 5.971337271775781219e-02 3.985042298651045867e-01 2.294167850591377358e-09 9.805341257732465010e-01 -8.986726100385284965e-01 -2.684337303065134073e-01
7.337001732334162973e-01 5.936342220713694551e-02 3.885602114438804211e-01 2.118359337120903651e-09 9.732931567733698053e-01 -1.162434138889455904e+00 2.758590667736871005e-02
7.277363780157906081e-01 5.262695057187594810e-02 3.523479055043681751e-01 2.459940212987125372e-09 9.223862250455315825e-01 -1.150353443950816956e+00 -6.761704668430823517e-02
7.342087743393165278e-01 4.777793994741023204e-02 3.896696472721067339e-01 1.715677940312882451e-09 9.511416861801198497e-01 -8.183648188717836947e-01 -4.471559849505692963e-01
6.473490475160060820e-01 5.920775565500299709e-02 3.802302774975517830e-01 2.237906404791535380e-09 9.513472634077535517e-01 -1.072472223595455132e+00 -1.562434218402544150e-01
7.030136095690379117e-01 4.296431599685861247e-02 3.243355701691644777e-01 2.461695984361839350e-09 9.174043345108968683e-01 -1.131807504214967341e+00 -4.758709233493026436e-01
7.225535367371013207e-01 5.012191641413707432e-02 3.490796158056636567e-01 2.012546952933806873e-09 9.263146084220504894e-01 -9.335674804188811571e-01 -6.313070900239475813e-01
6.365020863826791331e-01 5.973261779577770936e-02 2.800747412014661375e-01 2.360758903171543318e-09 9.905754535733833910e-01 -1.259510596553764294e+00 -4.119772747948426406e-01
7.188411119431110663e-01 4.275343040398407041e-02 3.180823439947415010e-01 1.893323663692635999e-09 9.304797498272781020e-01 -1.097397543181091839e+00 -1.666324079488556986e-01
6.943055554396098117e-01 3.919394952876226190e-02 2.382607791323690938e-01 2.311233705850646850e-09 9.671066000612433822e-01 -1.117669973649071835e+00 -3.110265940812586560e-01
6.387563499694406399e-01 5.958755279829866525e-02 3.751628656461616362e-01 2.469255017922239302e-09 9.940357938674798666e-01 -1.021087475906139463e+00 -4.610665213592297085e-01
7.074441225301519864e-01 5.308759801723737792e-02 3.392479516995762223e-01 2.340236666393598439e-09 9.887659643281425659e-01 -1.293864390004915155e+00 4.743280889566989789e-01
6.940705365088524204e-01 4.222871055923228811e-02 3.449148639449232667e-01 1.743053814423258895e-09 9.321345500158821906e-01 -1.192779752766465418e+00 5.478035348468421883e-01
6.054678414212221194e-01 5.228458478591560543e-02 3.507109965635442084e-01 1.948495190683420261e-09 9.934792565736404457e-01 -9.427334376681932859e-01 4.304050427186647543e-01
6.873158941120216525e-01 5.983760025951943839e-02 2.744014736412767608e-01 1.977061170063819710e-09 9.570532861798471957e-01 -1.248744745145178747e+00 1.333083914157725536e-01
6.050554304214481594e-01 3.970033028005542225e-02 3.655254202067834690e-01 2.356278833859859672e-09 9.731199630567400893e-01 -9.513561559887422359e-01 1.112418309065819066e-01
6.961294061900341612e-01 5.019489852757404863e-02 2.373509454781504158e-01 2.472585117621538323e-09 9.405695954773589662e-01 -1.198062084040062869e+00 -5.839767248684928358e-01
6.924868775078307781e-01 4.106335002489488323e-02 2.960804328890380144e-01 1.966450718399663047e-09 9.241877577590046355e-01 -1.225162698689900909e+00 -1.802386707482941386e-01
7.185008541157681394e-01 5.292689497605140847e-02 2.842668167031012216e-01 1.709483244790899138e-09 9.200779211414842340e-01 -1.115073714738362920e+00 2.998407005763907840e-01
6.129915121348252782e-01 4.659008513069448632e-02 3.075449933337927599e-01 2.041582895751929995e-09 9.349221421196010073e-01 -9.005312953290067757e-01 2.533519372735379971e-01
7.034055625813040447e-01 4.182507549581742506e-02 2.904364236215117301e-01 1.665203072043799124e-09 9.371089047614628020e-01 -1.076674369443842094e+00 -5.086916125945029066e-01
6.651052978472556942e-01 5.781848238077147428e-02 3.881755052182647714e-01 2.200030040257344237e-09 9.922156373978511246e-01 -8.244229942161411806e-01 -6.698323504930143724e-01
6.574042287213470726e-01 5.593757040474760245e-02 2.466474319540737647e-01 2.077789910144688706e-09 9.534755558879969284e-01 -9.221111479900599983e-01 2.941559567887328530e-01
7.346501514446172054e-01 4.309941410218968288e-02 2.350385464623349629e-01 2.291186787158667058e-09 9.251048852131027456e-01 -9.541158012762194218e-01 -1.712545876407665091e-01
6.160287047925038229e-01 4.590463407451825933e-02 2.697475690357890588e-01 1.911334369446450406e-09 9.633149670171838874e-01 -1.182446382456360690e+00 3.400855507614526374e-01
6.619743996150599941e-01 4.800574775179999865e-02 3.450015660517606886e-01 2.302958103007611637e-09 9.634701096573891066e-01 -8.654042225453717485e-01 -1.936243382989758510e-01
7.176763518151706434e-01 6.000847467935248314e-02 3.948282791644971423e-01 1.760984685961464428e-09 9.711372225739201003e-01 -1.306717839215918442e+00 -2.713300664849012667e-01
7.146841796476081088e-01 5.736142202865164574e-02 3.541943124600660520e-01 1.673224888782937944e-09 9.538325242361276324e-01 -1.140629958426718549e+00 -5.965450708209231179e-01
6.121760928189452500e-01 4.715054060346245829e-02 2.500862230021516641e-01 1.833135304055034464e-09 9.590093746094718874e-01 -6.814797722927844470e-01 4.050234782999140304e-01
7.098277963347578989e-01 5.075668746939270698e-02 3.260520019800361435e-01 1.925688976714076510e-09 9.216552066856412706e-01 -8.369022314119198835e-01 -6.618087490688835395e-01
6.750008077324167743e-01 3.997219126349877555e-02 3.861679217128139996e-01 2.300672763280217773e-09 9.401644216908888740e-01 -1.129138286803803348e+00 4.541067127974343087e-01
6.107916497504833897e-01 3.952487439104934719e-02 3.513564292103217856e-01 1.821673802284790672e-09 9.824275154145025724e-01 -1.327017222885534808e+00 -2.024470147425401212e-01
6.793984497516142307e-01 5.430344505791417919e-02 2.505944668558902633e-01 2.309014666812421864e-09 1.002903243507087705e+00 -9.647400918608588505e-01 -3.545770738140752165e-02
7.289218225699886089e-01 5.319033171354838746e-02 3.872426579354832921e-01 2.318469031545600394e-09 9.713099468933116265e-01 -8.767603946455391206e-01 -7.700978577883743625e-02
6.719187785632291243e-01 5.797067517224670230e-02 3.046667184375667636e-01 2.079232792299049959e-09 9.953805209864871051e-01 -1.260626485068696567e+00 1.569339766177134665e-01
6.239706185043980557e-01 4.438983071342465780e-02 3.082574617541257722e-01 1.886768065652805204e-09 9.487904376177821453e-01 -1.203103225310014679e+00 3.675904958715556781e-01
6.153860757989244590e-01 5.931952069827496621e-02 3.370737386410986303e-01 2.227607429622036622e-09 9.272275922140834625e-01 -7.286983826707540413e-01 -6.932676546427207764e-02
7.136118792100354380e-01 5.325889559389249822e-02 3.467147177023894855e-01 2.196561163444962312e-09 9.785463615855224395e-01 -1.118249544234262371e+00 -5.583421226978018126e-01
6.593379835747047446e-01 4.461684547671038864e-02 3.333185732707287796e-01 1.811186283865517781e-09 9.463500629266426989e-01 -8.341762007284413416e-01 -2.572624583240039620e-01
7.259131299258468895e-01 4.272896109917730112e-02 3.101328558866176532e-01 2.203867813737124382e-09 9.244870461998596634e-01 -1.012456896855990607e+00 -6.015154898431052111e-02
7.330894572438887424e-01 4.195207608401309990e-02 3.972694789812748484e-01 2.310154436527894757e-09 9.392212197704329357e-01 -8.302997418237672012e-01 -4.193871337554126999e-01
7.167981650110594183e-01 5.278567176002646466e-02 2.640161117490190668e-01 1.930780331347862526e-09 9.419706492735460124e-01 -7.780876959797012882e-01 -7.517011820007493128e-01
6.165970274706834564e-01 5.683871336190446377e-02 2.397352782121119352e-01 1.875655595246336078e-09 9.422377809279957050e-01 -7.384838189165161548e-01 3.016596476161392815e-01
6.892580466744090417e-01 5.743208154455269748e-02 2.637358448634117281e-01 2.068570222399249950e-09 9.802294515891935012e-01 -9.777328599449430779e-01 5.245128687287465841e-01
7.248769993682813162e-01 4.051332856312379882e-02 2.914381644879633915e-01 2.523105908352671222e-09 9.753665732685665724e-01 -7.340448552426670492e-01 -5.669934593768549691e-01
6.162135953677329026e-01 6.021421181528412159e-02 3.500060237606285041e-01 1.909353320221778839e-09 9.641312463331808136e-01 -1.233628219588827069e+00 -3.417358912732807452e-01
7.243145253317943011e-01 4.147144749072111808e-02 2.982966369479629343e-01 2.037961410561865881e-09 1.001675411702828367e+00 -7.140870670203389725e-01 -5.946479798558558238e-01
6.086986378999001968e-01 5.467014317121561551e-02 2.967362505687956564e-01 1.700269644525696015e-09 9.812032439884222912e-01 -9.152232351986442360e-01 9.948151738818800105e-02
6.924207700088810258e-01 4.855224668531793464e-02 3.356428326246134741e-01 2.497981094760878741e-09 1.003439843724030167e+00 -7.752432253095726811e-01 -6.570637401871305405e-01
7.163581288115012935e-01 5.918826839986150723e-02 3.967098401828949017e-01 2.433961959382961917e-09 9.429654517943644176e-01 -9.839640799689239881e-01 -6.954811343432547588e-01
6.041186275883766443e-01 4.561399880905518678e-02 2.358122032817546732e-01 1.800234531230719861e-09 9.690422752761088665e-01 -1.040235840810080692e+00 -3.522361487751020648e-01
6.237060240198590844e-01 5.125035121372902014e-02 2.722694134427562918e-01 2.283234418002541241e-09 9.275676474003748950e-01 -1.077838911558697932e+00 -4.186683358080893202e-01
6.117826782859870915e-01 5.190099914656636643e-02 2.702889935029534341e-01 2.154988600628972202e-09 9.286381501592909649e-01 -1.281713450813139366e+00 4.393058356505157303e-01
7.316702635810181654e-01 4.509668927977503877e-02 2.553823899097721895e-01 1.844793951374811208e-09 9.464473064678130543e-01 -1.295598937823210450e+00 -3.730788853481826206e-01
6.580202716381712280e-01 5.752073686902237776e-02 2.450473685939504320e-01 2.245184600030278650e-09 9.554976768191159042e-01 -9.436015776558961399e-01 -1.030406827328769204e-01
7.002785619535686346e-01 5.620667682974472140e-02 3.030349959775617830e-01 1.779472529408596631e-09 9.439468507548540721e-01 -1.031728100396852810e+00 -9.004206443418782957e-02
6.074569319161277070e-01 4.312452077998513156e-02 4.033165222094773350e-01 1.773695280395096462e-09 9.736764827909575315e-01 -1.098890099232535000e+00 -4.898791802298071429e-01
6.962209479445945481e-01 4.934968141376423756e-02 2.503742144151769322e-01 1.789438428283985500e-09 9.927344043497441373e-01 -8.032571574801744552e-01 1.433483368937716884e-01
6.566626744311062636e-01 4.392397970200767610e-02 3.893394692539915991e-01 1.807818026761263627e-09 9.268358372018036251e-01 -8.628922215891262626e-01 -7.063287746552645574e-01
6.358731728758745261e-01 5.700358608769229285e-02 2.882289064533068990e-01 1.780961146399540227e-09 9.701953569175539860e-01 -9.524758710005187812e-01 -9.230914117496047400e-02
6.782522030544084757e-01 5.580501995457295972e-02 4.073410458455277716e-01 2.240155384850600287e-09 9.715935866228322393e-01 -8.223784376282213815e-01 5.274412460962241145e-02
6.245561659180409730e-01 5.435129290690714210e-02 3.794573710861478544e-01 2.380154447147428023e-09 9.306263146702149491e-01 -1.291264558715403243e+00 -2.395435242383117114e-01
7.307158911059141726e-01 4.919561342144568306e-02 3.597959656030700337e-01 2.458728805893236980e-09 9.592876434863359947e-01 -1.300864727030382362e+00 -2.052828750686721548e-01
6.114751427467771672e-01 4.407903120379993295e-02 3.687017706987043564e-01 1.956960697104031213e-09 1.003195120942660834e+00 -7.910326064890441655e-01 -2.426078020692438164e-01
6.797672868395929768e-01 4.978506471441274811e-02 3.858893626212345773e-01 1.942583008678357384e-09 9.652597071756364722e-01 -1.179288775252930632e+00 4.723376879528173866e-03
6.741859196698333223e-01 3.901701923047954518e-02 3.402510657977931841e-01 1.854066273175641827e-09 9.786491328571491621e-01 -1.144786951695341060e+00 -1.458289610577505613e-01
7.313421330494269679e-01 4.944009944334371021e-02 4.029168766423071313e-01 1.750684994115824179e-09 9.288650502164713663e-01 -8.928127069293225748e-01 -6.690140896607830179e-01
7.181805693235209231e-01 5.355507509332158023e-02 3.572013399978125614e-01 1.759213905589954407e-09 9.478383220083012040e-01 -1.154920190509711064e+00 4.911769996089614398e-01
6.312251087427088736e-01 5.908006319209244128e-02 2.880087219234032658e-01 2.481873429117170822e-09 9.436965634730197783e-01 -1.313193047839203098e+00 -4.433112297577218586e-01
6.058909732036864559e-01 5.340995024424880638e-02 2.749911147687051916e-01 1.725606557616811984e-09 9.962003748425345417e-01 -8.817884244411007266e-01 -3.699510270400819256e-01
7.265014445281146038e-01 5.686383701540131952e-02 2.578442182593755905e-01 1.765196586550918000e-09 9.844671633589041626e-01 -7.352380677117323904e-01 2.981230943051997873e-01
6.230479886080118046e-01 4.888735030342525323e-02 3.939954219584439477e-01 1.782943803673504984e-09 9.307167439060021197e-01 -8.308232150005681049e-01 -1.825209316417708560e-02
6.932562189488622462e-01 4.949468786963701072e-02 3.248820129826990866e-01 2.486246594524367841e-09 9.168724003856111304e-01 -1.174891115751877102e+00 -2.982954137294324681e-02
6.462131223658990065e-01 5.663200029494023374e-02 3.217650396093428844e-01 2.223160784850451210e-09 9.214288905325661583e-01 -9.889193202151589368e-01 2.909611521544341883e-01
6.710188009224640204e-01 4.218029911175724678e-02 3.000085587312716906e-01 2.063180352633822078e-09 9.518592447772472598e-01 -7.488924120542320706e-01 -4.356339613654849341e-01
6.807239392616835083e-01 5.901219783801071872e-02 2.423129289628914718e-01 2.308157981952953694e-09 9.558099601687143343e-01 -7.044225411201709974e-01 -6.148081113660730512e-02
7.146208417350157216e-01 4.985677888463235091e-02 3.172810020344277171e-01 2.082380269055955479e-09 9.319838767631792864e-01 -1.289802937320066789e+00 4.874787382852932005e-01
6.268257893313267104e-01 5.281309138728196295e-02 2.674890056163239382e-01 2.394937640605924932e-09 9.700670077279980319e-01 -1.123787035439480553e+00 1.838459905454861154e-01
7.332117461783425050e-01 5.732836786073131075e-02 2.862143277727580148e-01 1.788589080598746373e-09 9.943196043658164562e-01 -1.057718660864636728e+00 1.935542596531533155e-01
7.126259162777429657e-01 5.981234947219249420e-02 3.729964007420251138e-01 2.446864585970701019e-09 9.784661726415883054e-01 -7.982404933211523224e-01 1.821237572338851862e-01
6.414920966921311418e-01 5.416757090709959505e-02 2.634232420220666837e-01 2.093774792644033957e-09 9.354667697003954396e-01 -8.516713757806457785e-01 -5.420524653711803476e-01
6.178139317830443344e-01 4.142779004322152264e-02 3.462666584171309458e-01 2.348018778902753053e-09 9.777102973934632679e-01 -6.851340611439520334e-01 3.200442672687835444e-01
6.241825336501694022e-01 5.089980709986034746e-02 3.343366149760612083e-01 2.479683752528141697e-09 9.427850424323215295e-01 -1.130434905821527503e+00 -3.060161317724058305e-01
6.910132936647311874e-01 4.991664809274611730e-02 3.316936551414653156e-01 1.686743229531966759e-09 9.525008171347022490e-01 -8.715147396080188402e-01 -6.806579692825064365e-01
7.357176303774728421e-01 4.339251564114905008e-02 3.714664746362701386e-01 1.792000285503427439e-09 9.706619468239351400e-01 -1.014889804745890300e+00 4.638445281120180397e-01
6.869517386020006500e-01 5.479365735622933331e-02 2.400044740641215646e-01 2.343963551356120980e-09 9.276828618611061561e-01 -8.135796385902803740e-01 -5.285299690683615825e-01
6.878686935779190215e-01 5.377833530183500493e-02 3.410731627188189896e-01 2.218625583722461625e-09 9.683865176951638176e-01 -1.091299976296299823e+00 -3.660192888337121531e-01
6.678803585941242016e-01 5.567257266982859887e-02 3.325338846558476558e-01 1.814855942515942816e-09 9.887253895442702500e-01 -6.893854033836963602e-01 4.489495658563240621e-01
7.213289595621377170e-01 4.490817321589200828e-02 2.907409404911851514e-01 1.823204926018023370e-09 9.582236637628096521e-01 -7.434900953048354522e-01 3.511880996015057654e-01
7.117215379330529279e-01 4.177314409007129581e-02 3.496952059131617774e-01 1.778491968646668426e-09 9.735284320243650091e-01 -8.640616723924245957e-01 -2.600273681685016935e-02
6.270630552982756623e-01 4.105264171326669653e-02 2.681512106700398301e-01 2.270716700803492615e-09 1.003667210991483483e+00 -7.939130583354944148e-01 3.562981857963398724e-01
6.585997629317650315e-01 5.437361216255251484e-02 3.875929658956842050e-01 1.873061229851830489e-09 9.468427092749247542e-01 -9.582359100617635628e-01 -3.614621877788095072e-01
6.427458410107768083e-01 5.836830289831038132e-02 3.483186676833913142e-01 2.151676236190855157e-09 9.340683859002125722e-01 -1.084735346384379628e+00 -3.621498508351591594e-01
6.825028621263639073e-01 5.196174632418051192e-02 4.056148247595944833e-01 2.112902407133140679e-09 9.748768770221680757e-01 -7.537713514352684108e-01 3.267625437181114201e-01
6.764175430378334131e-01 4.844119910167952320e-02 2.780072111801839552e-01 2.520401703814675978e-09 9.900977911942313581e-01 -1.121276199334355406e+00 4.446543837076715189e-01
7.014968939938969195e-01 4.468263795538607308e-02 3.104562887654982450e-01 1.952317885103691354e-09 9.739897293420918256e-01 -1.169268654367804583e+00 -1.389246229031870783e-01
7.296725575546936238e-01 5.022052655799211229e-02 2.970449161647943370e-01 2.513003350387372548e-09 9.282848621914858711e-01 -9.527868859334582829e-01 -5.750775736650359793e-02
7.155194448234430959e-01 5.508374694739401334e-02 3.012269984992123062e-01 2.297672871924481761e-09 9.617802407809741272e-01 -7.410428191799611763e-01 -7.812218549969918158e-02
6.518644055625028022e-01 4.864483565048610680e-02 2.568817156101625421e-01 2.333638159940350239e-09 9.925662377226319721e-01 -1.104664785526615622e+00 -2.312070758272991577e-01
6.547117709839398447e-01 4.791490818220812964e-02 2.972187204713518383e-01 1.989952727882600543e-09 9.571508973906555084e-01 -1.025036914254610299e+00 -2.724853010703470191e-01
6.590184640468204069e-01 5.694032288862525132e-02 3.628017079133109002e-01 1.735391109187880820e-09 9.197004808144407795e-01 -7.597563127192802357e-01 -5.663783910987306713e-01
6.973200532097674209e-01 5.394404550694161665e-02 3.559095515437843416e-01 2.413168960309852522e-09 9.914844750866205203e-01 -7.077748332263048558e-01 2.218221767349563001e-01
6.476441490121764843e-01 5.826508438872279178e-02 3.178055981275138553e-01 2.044215610155378729e-09 9.407154102428512132e-01 -1.308755715146982634e+00 -6.363101512479698574e-01
7.262620099048913147e-01 5.370926971701094066e-02 3.695500593938279010e-01 1.903913347911876974e-09 9.326963612660861269e-01 -8.941170361227359642e-01 -4.025386079992384625e-01
6.548837763901783626e-01 5.952783541900525527e-02 2.549636888281424096e-01 1.769515370317552940e-09 9.991661138314916757e-01 -8.485881938621646636e-01 -6.507466182819081624e-01
7.134177684696284549e-01 5.082705005393770015e-02 3.848113933080540838e-01 2.234882776970446061e-09 9.967471593757315507e-01 -7.814391884227268603e-01 4.381638852196332312e-01
7.119790617107072395e-01 5.034993584795482285e-02 3.228736131225898864e-01 1.796305115141050246e-09 9.495079448888186224e-01 -9.919830374117093452e-01 -2.267233227178091504e-01
6.958166214794074822e-01 4.301448561494216477e-02 2.840976283446445816e-01 1.693884505696415616e-09 9.520038471409641989e-01 -7.947937032065777174e-01 7.369944280905194045e-02
6.413153420375032887e-01 4.645735701575251508e-02 4.070306915799690728e-01 2.494613433589933779e-09 9.971459598271908975e-01 -7.203527163560164981e-01 2.423278975557321413e-01
6.965549908549665270e-01 6.084701097506747813e-02 3.741016330247723953e-01 2.328919307065505107e-09 9.328057507751810196e-01 -7.629693799970577173e-01 1.519983530503667968e-01
7.310291059135278768e-01 4.141867996235113619e-02 2.571931530912335284e-01 1.991278754388245457e-09 9.640555286999052953e-01 -1.227656838325028144e+00 1.534808657860422532e-01
6.399192132117569320e-01 5.386070407815601174e-02 3.697998258213859302e-01 2.440853970007399138e-09 9.904942191220649228e-01 -6.900753292320936927e-01 -6.823552519207971567e-01
