# h Omegab Omegam As ns w wa
6.792567171838403972e-01 4.790084953650318444e-02 3.756132512058090178e-01 1.972177960013426918e-09 9.890855241485554394e-01 -9.793541342991505250e-01 9.499436301882369094e-02
7.031098535690694096e-01 6.040413243895612072e-02 3.999689789964192554e-01 2.079636257911673721e-09 9.619927244984833870e-01 -1.128667908817508003e+00 5.467583944755178837e-01
6.041624557481840574e-01 5.135707175713956352e-02 2.700070567801640120e-01 2.356620083868388738e-09 9.833237512576606942e-01 -9.734987622545391295e-01 1.829671998391373400e-01
7.209452541163454686e-01 4.298965224557392550e-02 2.895992421432408981e-01 1.752674504253250311e-09 9.727044613004828255e-01 -8.600594775529313285e-01 -3.884092650412621084e-01
6.097692275133170803e-01 4.824216532459333490e-02 2.396295779541030013e-01 2.144113249735731257e-09 9.388796046377639870e-01 -1.235754400164124522e+00 -3.659478105237123913e-02
7.314390005341560030e-01 5.743058086515615002e-02 3.323883007227814157e-01 1.811104703945899397e-09 9.315928615886025499e-01 -8.060106553187218470e-01 -6.425040221296353105e-01
7.131915619580951882e-01 5.139738789913650407e-02 3.983375263488594387e-01 2.004067370397963373e-09 9.471947884724541966e-01 -1.221074238717293925e+00 -5.482765786999105329e-01
6.164632286127355032e-01 4.315829675191606984e-02 3.350274897253872619e-01 1.877400809850523748e-09 1.002358535788026694e+00 -1.316516716807962561e+00 1.449554409656386156e-01
6.879201750087322598e-01 4.699888758996832727e-02 2.928737245889537766e-01 1.756549667819891129e-09 9.936392031518099799e-01 -8.391315816743014633e-01 -3.084557992413328176e-01
6.195962293544714505e-01 5.542471630480011457e-02 3.583591106820440131e-01 2.289460604391598918e-09 9.956205277696794642e-01 -1.181628405703528895e+00 -8.833612523079004131e-02
7.331984840055691954e-01 4.964824231064844662e-02 2.576228822395971729e-01 2.166283932674373790e-09 9.160151945105693416e-01 -9.118760433692552070e-01 5.554392375096539602e-02
6.508650825179316257e-01 4.427727329906915033e-02 2.808593153787415919e-01 2.437650163468706670e-09 9.502042431707522496e-01 -1.069142554777370524e+00 -1.540494645045314970e-01
6.292572709027014488e-01 3.984539976001844758e-02 3.204882301386580701e-01 1.886625074125152908e-09 9.794275451438173574e-01 -1.037680927313496371e+00 -7.454742960734215274e-01
6.816627276007651837e-01 5.321757891709628235e-02 3.082527371046817066e-01 2.206781925016073668e-09 9.661959832966169337e-01 -8.690762713559045949e-01 -2.270663271486977886e-01
6.168354333720238447e-01 4.769108480939750205e-02 3.674576422673298537e-01 1.751260126917316408e-09 9.613536678247470713e-01 -9.560340669896145727e-01 4.645158656561498844e-02
7.324300138666540727e-01 5.761715633236842715e-02 2.680657140697433882e-01 2.454767626389450699e-09 9.173715654120548901e-01 -8.283636518573573859e-01 1.276149336402560008e-01
6.558647354283471120e-01 4.701826355663937806e-02 3.381905882804209229e-01 2.150543669788303710e-09 9.642425093157438454e-01 -9.549422757504901771e-01 -1.421592909805580174e-02
6.122119849480865961e-01 4.811269489788138481e-02 3.434612526339797522e-01 2.224198875997657868e-09 9.842785654093496595e-01 -1.057101111773132596e+00 -2.391814028974144080e-01
6.075842260030190900e-01 4.611431662030173600e-02 2.900080793399923418e-01 2.511827664244487391e-09 9.677198021368218495e-01 -7.560098528039356225e-01 1.444290216089443302e-01
6.297996973879405047e-01 5.134182556700023908e-02 3.342452889739557786e-01 2.297251472250240876e-09 1.000045916530974743e+00 -1.112294898445686187e+00 -7.192303069049952313e-01
6.842752129229703328e-01 4.148780876825208797e-02 2.812239503935553553e-01 2.339210824081658381e-09 9.774639723275491132e-01 -1.232730165893081153e+00 -5.876434866163248172e-01
7.159038142139506622e-01 5.800717603697254365e-02 3.335909184000830363e-01 2.428322678583479353e-09 9.644866123323847518e-01 -8.340319111976924882e-01 -4.079899624923588042e-01
6.612771288140845138e-01 4.387019897263694929e-02 2.892424913879771409e-01 2.041896339465515161e-09 9.390492857840051499e-01 -9.655680721988849635e-01 3.011566684632946966e-01
6.863734967292888234e-01 3.923268019534220663e-02 3.744870336763111984e-01 2.305668573742928165e-09 9.744920457710022355e-01 -6.945315970710064235e-01 -3.658440065514652617e-01
6.813714299415229991e-01 4.525302189783886320e-02 3.668537838240745752e-01 1.736251319257608051e-09 9.952222849580625308e-01 -1.253563514487378683e+00 5.396488205131682037e-01
6.789791893650150012e-01 4.431961913227616678e-02 2.862618146312245204e-01 2.358032866655252737e-09 9.695194886898487185e-01 -1.261293379119223346e+00 -3.159924472662842265e-01
7.313748782932778525e-01 4.009987338693214720e-02 2.734371570000198037e-01 2.113947915264582448e-09 9.483533656364619979e-01 -7.464443875088222491e-01 -6.139258204816029352e-01
6.238505835242691422e-01 3.919075693248905146e-02 3.689735211485812849e-01 2.383171170316532027e-09 9.869127011931398963e-01 -1.292978229255803635e+00 -4.662223516621775143e-01
7.102773370569708256e-01 4.570478783520053045e-02 2.999722731197715375e-01 2.480390208263825502e-09 9.255981373486379393e-01 -7.537664806451654931e-01 -4.251604392476661665e-01
6.541207497943628546e-01 5.551052760314700157e-02 2.689422316072687669e-01 2.181423268419453466e-09 9.696424478475459408e-01 -9.715922653356680039e-01 3.220251987567466223e-01
6.576566422593107530e-01 4.444813584375889581e-02 3.124895675853798238e-01 1.895247248706590613e-09 9.704087751352659108e-01 -1.267892401096005983e+00 -6.782790147250699064e-01
6.113428212243687820e-01 5.483608453614197825e-02 3.710335046774501100e-01 2.054659035161039201e-09 9.418310896193980986e-01 -1.133189078627933277e+00 -1.366176239894278943e-01
7.205283692830827258e-01 4.296223413968746491e-02 3.976201474686119064e-01 1.831791030233642930e-09 9.197681768155114845e-01 -8.987271005247310374e-01 2.449136543312671055e-01
6.842234396423551024e-01 4.438990276582852057e-02 3.490368118068195580e-01 1.900156136461828765e-09 9.465435652743879880e-01 -1.011025984289962931e+00 3.635321444059869123e-02
6.429688906410547800e-01 6.045829385699898195e-02 2.730836873845787771e-01 2.184529581599583974e-09 9.771567547184242253e-01 -1.139304452865667949e+00 3.821111654939239877e-01
6.315710733878917571e-01 5.207800239152928640e-02 4.040517416356790847e-01 1.798344351528168781e-09 9.903751014025807820e-01 -1.124928988643326244e+00 -3.479855855380705187e-01
6.162078048935598629e-01 5.758891502681284802e-02 4.003122358230648548e-01 2.125588845480366552e-09 9.968472233474247046e-01 -1.305492528641729377e+00 2.739847718654973008e-01
6.783101689385564459e-01 5.349038084993606307e-02 2.446741901562681509e-01 2.501070398755446851e-09 9.364255054278270984e-01 -7.386534182404999038e-01 -3.528742512760888461e-01
6.852663925646640397e-01 5.249116053578407881e-02 2.654619687292367192e-01 1.715827847437091296e-09 9.880641982605070650e-01 -8.368804399703057006e-01 1.358184339162192833e-01
7.185869926329819801e-01 4.901730887358038413e-02 3.980165130018393227e-01 1.829622573213571045e-09 9.920385414393403378e-01 -7.295885714303073089e-01 -5.408584135927567704e-01
6.694356679963469059e-01 5.129093847927614080e-02 3.003594820209390948e-01 1.935192213868189299e-09 9.460589167030236668e-01 -1.154096589471744094e+00 -3.799545949306731840e-01
7.250267512368402389e-01 4.206778446384217690e-02 3.419262198140634035e-01 2.172541983319707157e-09 9.161873410413761132e-01 -7.761248381258328832e-01 -1.789863806388397593e-01
6.542605483829232460e-01 5.860472262447111169e-02 3.550961851388158563e-01 1.785565582418203817e-09 9.912989629691875137e-01 -1.270664772951045407e+00 -1.638738187092726450e-01
6.947924679395387493e-01 4.306020044085653864e-02 3.850443362875034525e-01 2.127457966656915089e-09 9.502725461307963695e-01 -1.079479666819868733e+00 3.302115507284961726e-01
7.176308159510924600e-01 4.126945965837672259e-02 3.193155675759585255e-01 2.529183006275748451e-09 9.572249176523851544e-01 -1.234108075928734616e+00 -1.266275955713231927e-01
6.955024644573823966e-01 5.611483247417439757e-02 2.871285223963860878e-01 2.169524004769573253e-09 9.574265677314742762e-01 -1.261739838849246897e+00 1.376900988656626357e-01
6.829012293003601242e-01 4.277616753906447050e-02 3.882575599174438175e-01 2.050414967541183882e-09 9.352571367958563142e-01 -8.201451616186398175e-01 3.530588288412908060e-01
6.332229294976927658e-01 4.094445047992912451e-02 3.021302421692249052e-01 1.672991944159743222e-09 9.634219399674373019e-01 -1.188582194936538716e+00 -5.910977015897028730e-01
7.040308682431197784e-01 4.705911002446917790e-02 2.505205860206290436e-01 1.948684440944047031e-09 9.739875733416031300e-01 -1.180525578657934282e+00 5.194867354778109902e-01
6.469615079155426329e-01 4.763331440591309085e-02 2.826026727448748832e-01 2.029508425975177565e-09 9.639685658329636420e-01 -9.926939465392999873e-01 3.355204995123932665e-01
6.464468577961454132e-01 4.371680673029190722e-02 3.300670518851014368e-01 1.778230945169132939e-09 9.373625215915283304e-01 -9.754199940526404600e-01 -1.158310234472663680e-01
6.827414944144458708e-01 4.061815926945985117e-02 3.486110176606265765e-01 2.339519132019672157e-09 9.370412032218833343e-01 -9.444783464698437436e-01 5.493600242915259724e-01
6.161396489718116154e-01 4.904815634921167594e-02 3.257151401584124084e-01 1.717422514455782350e-09 9.802977544071579397e-01 -1.094303191709028011e+00 -3.339648360379104397e-01
6.844696098324941635e-01 4.882658665666182035e-02 2.500401746215737964e-01 2.053343741494664885e-09 9.788354283349600671e-01 -1.182218211248414086e+00 -5.636667033376174807e-03
6.082621707120084986e-01 4.798908213054871308e-02 4.079945025182558083e-01 2.037415342921453967e-09 9.545119909321136964e-01 -1.060722815157834731e+00 -2.378870131503296736e-02
6.247490798062873552e-01 3.931066156132053541e-02 3.324633136558692303e-01 2.435898938754094428e-09 9.940636164906974104e-01 -1.169951396683123868e+00 9.881118387252396662e-02
7.118331204945915758e-01 5.956455963073044313e-02 3.782864904950474783e-01 2.040619249757383480e-09 9.666555498458426765e-01 -1.174963772860575295e+00 4.035102658006262111e-02
6.588997847066706548e-01 4.821176538059733507e-02 3.440872148964790878e-01 1.896052464848924563e-09 9.398078046408941955e-01 -9.809799926220796884e-01 -4.821968090047718536e-01
6.497151000934693332e-01 4.402835093799514765e-02 2.721816483589044044e-01 2.265154949505571510e-09 9.733138837735484383e-01 -7.322302984663039416e-01 4.051773842043135954e-01
6.780650076872769549e-01 4.130499565932662515e-02 3.969612283561636534e-01 2.522141946867466958e-09 9.282843626058762121e-01 -7.571145960150253984e-01 -3.287255641128370431e-01
6.967478254825234529e-01 6.071816767038581975e-02 4.073221631811377308e-01 2.103524537842223841e-09 9.686061127084462097e-01 -1.144743547548203288e+00 -5.503091384351673776e-01
6.937532267799576546e-01 5.258072669156451523e-02 3.578413764099073191e-01 1.719299847235934419e-09 9.902404929514275755e-01 -1.042264180062359769e+00 3.143117064467382260e-01
6.340063191898493988e-01 6.028782996667260419e-02 2.939749166465360775e-01 1.939144594011465693e-09 9.871716086715094374e-01 -9.186680858352131995e-01 -6.766314399759303377e-01
6.222529242038808972e-01 5.065058975405809655e-02 2.621879858057993840e-01 2.456818554589178345e-09 9.601603442282200529e-01 -1.290208965420482912e+00 -2.773413691635656098e-01
7.326615524940721658e-01 5.434458929117940568e-02 2.510635853417196306e-01 2.470219806544377260e-09 9.897212502953465219e-01 -1.325576772364276845e+00 -3.495443245983451130e-01
6.313506110081745781e-01 5.588195547290125687e-02 2.650764636178647438e-01 2.401059164148424882e-09 9.328291238948883679e-01 -7.465950565126080463e-01 2.474453986728155641e-01
6.600191129753973929e-01 4.363617656424435137e-02 3.413981486174403335e-01 2.499726251445403878e-09 9.691918000557236956e-01 -6.927142405876710596e-01 -5.075405261528969092e-01
6.535962806666691938e-01 4.120787616235294798e-02 4.046913494529905675e-01 2.446866479508103280e-09 9.780874139448374471e-01 -1.245605678833166641e+00 -5.803332408993826519e-01
6.229454311979089054e-01 5.752539482530262538e-02 2.469458558068852172e-01 1.704513980757480810e-09 9.195109057029574595e-01 -8.651907076927182194e-01 -6.849220899796417683e-01
6.156690765585626224e-01 4.457128140310215314e-02 3.925333758369989323e-01 1.985900675852556183e-09 9.479173464109514891e-01 -8.952911291613494527e-01 -3.749691131033376923e-01
7.318304197386134025e-01 4.647893306885078624e-02 2.626093093494162312e-01 2.408876744859995892e-09 1.003025842100060405e+00 -1.284938811109308743e+00 -5.716005091989873055e-01
6.298759033035750132e-01 5.110219796666503472e-02 2.393211401895133095e-01 1.867594167471589618e-09 9.979302838419999988e-01 -8.663304370289939271e-01 -7.559832679928638610e-01
6.621485374668113488e-01 4.683444284922168993e-02 3.790617296852722973e-01 1.812791734452075022e-09 9.505081895510790746e-01 -8.233487085293679231e-01 -3.959276282484161524e-01
6.708956996860243605e-01 5.292775184544586814e-02 3.742122169389738850e-01 1.889634448632084793e-09 9.650247271080502065e-01 -1.172800624571858075e+00 6.221276340431602936e-02
6.375850092130900260e-01 4.679852044547866408e-02 2.713655852060223861e-01 2.043099632271613647e-09 9.772877366247176845e-01 -8.590951654655603065e-01 2.274006244400426091e-01
6.574045671389915357e-01 5.027630863295835112e-02 3.059403335129183832e-01 2.149432430357733653e-09 9.251253846916571710e-01 -8.558432367949883046e-01 -1.708176370895436724e-01
6.983440555512679948e-01 5.458727464234881810e-02 3.083260288931178872e-01 1.689935360039254753e-09 9.944248266273547632e-01 -9.878652745121685452e-01 1.563464113052827065e-01
6.231725355575140624e-01 4.540353233016640455e-02 2.613479398803300047e-01 1.775720860778642741e-09 9.563063653339143322e-01 -9.296622756429555601e-01 -3.288084071193218549e-01
6.258749596552404260e-01 4.382158095750376264e-02 3.313808740136067188e-01 2.167803190645938148e-09 9.340858723412793774e-01 -8.298326208393388415e-01 -3.897949170881612746e-01
7.288914169647447983e-01 4.963201297038941084e-02 3.722511268248249738e-01 1.790557915449274035e-09 9.303052661586631578e-01 -6.757455836037076224e-01 -6.083671999853283996e-01
6.307418897365949517e-01 5.475746229025267586e-02 3.252053786690353165e-01 2.463630275102938270e-09 9.917739064012999206e-01 -8.705160421459228193e-01 2.785478289106702032e-01
6.443644178687591983e-01 5.902885834968943368e-02 4.043595381402314004e-01 1.680153169262704236e-09 9.453183912555114254e-01 -1.004647765683024163e+00 -6.746026486685652301e-03
6.111821357966080726e-01 5.033529329238807526e-02 3.229691619596247176e-01 1.856878810152670632e-09 9.975015543857881362e-01 -8.136674731792812310e-01 -1.452441804344833942e-01
6.056677273234991610e-01 4.016381562920362525e-02 3.100712328686510699e-01 2.382269472783271064e-09 9.848801332321412971e-01 -8.548423179022504037e-01 4.560812505957310137e-01
6.912553718117705470e-01 5.793178304769626419e-02 2.843278385735186209e-01 2.235652698180820412e-09 9.711383396690677072e-01 -1.147344173159388747e+00 1.509775990183718219e-01
6.743459527912416540e-01 5.073664951358571734e-02 3.290631837248521041e-01 1.851146828556745095e-09 9.950949150611935190e-01 -7.927444901295979118e-01 1.846903890323429165e-01
6.807339221959189945e-01 5.836945167350874458e-02 2.942176892633546204e-01 1.665469398541047429e-09 9.856025654936838576e-01 -1.020252931960729637e+00 -3.951613449023878011e-01
6.267397278752686596e-01 5.930143335396780013e-02 3.566104625129807304e-01 2.426681683971827422e-09 9.852915715475856206e-01 -9.093191372468054645e-01 1.862153372243090521e-01
6.867415070450947345e-01 5.646469958047410642e-02 2.843641708703292248e-01 2.124380794247870709e-09 9.532685122809497758e-01 -7.640909695720788930e-01 -3.134149738470592417e-01
6.101208785779153043e-01 6.044211613380159193e-02 2.434095748931337511e-01 2.485666699572927831e-09 9.537157076237747777e-01 -8.384247893416860720e-01 4.825576437437273380e-02
6.436555646758962412e-01 5.976464043719556529e-02 3.909086041442176862e-01 2.412931631585710903e-09 9.906015961457720342e-01 -9.633616328443569410e-01 -2.824177313368386733e-01
6.357374599772297463e-01 4.622621637576527359e-02 3.482873707820319797e-01 2.505114638133895672e-09 9.361636871821961137e-01 -8.712413567774602852e-01 -2.889134390961177190e-01
6.824318113155466436e-01 5.275999095156812257e-02 3.833412314082342287e-01 1.698793372201392310e-09 9.745866799084451637e-01 -8.944691557123891634e-01 4.237779688463905181e-02
7.163112165317555569e-01 5.211688521702198540e-02 3.916888677594879686e-01 1.731235855618937637e-09 9.437435018765516492e-01 -9.471838818521909342e-01 4.082317327794686701e-01
6.767581095520446288e-01 5.392487195380274434e-02 3.068201415645954722e-01 1.685207412344873461e-09 9.245850800646848722e-01 -1.097047789552430874e+00 -4.196126650104971545e-01
7.338095658769152596e-01 4.749952674976155864e-02 4.024480357472531855e-01 2.143204604594035412e-09 9.329854984554271091e-01 -1.214401771083987169e+00 -5.373866144739015693e-01
7.233873521915448190e-01 4.186063223830247676e-02 3.270425365401824491e-01 1.681897913623587456e-09 9.872993648510925979e-01 -1.290489931257651435e+00 5.498554009236558127e-01
7.226942070879572855e-01 3.963937668243992796e-02 2.861318848990769270e-01 2.038425390787672709e-09 1.003827456642536475e+00 -1.214964899605684767e+00 1.660976872183206332e-02
6.293735499353486640e-01 5.168755749262925886e-02 3.285656633310667929e-01 1.854603848061181054e-09 9.959377744410735644e-01 -6.900751493822488980e-01 4.856514636545485875e-01
7.335013536274360701e-01 4.284484538770266804e-02 2.716544868105637556e-01 1.712689217466564208e-09 1.000837766540109586e+00 -7.696140644266610265e-01 4.449908956991068809e-01
6.762875795229107423e-01 5.812538440371543824e-02 2.982216189353303903e-01 2.301948272760368544e-09 9.252839188233427103e-01 -1.081273884030549137e+00 -2.717846622389331612e-01
6.652616353948123118e-01 4.608543516490067049e-02 3.894831562684042403e-01 1.760626712809599161e-09 9.737109033024642368e-01 -1.129427471171936093e+00 3.384387691141859111e-01
6.502393640134260799e-01 5.424905975759362897e-02 2.830961862048583244e-01 2.234211326912650325e-09 9.212881696016426147e-01 -6.702929115661322435e-01 2.728711845858835527e-01
6.482040295983242384e-01 5.826347164667729228e-02 3.097998840947100985e-01 2.384969073228031890e-09 9.993324181165098574e-01 -1.175767096162781300e+00 -7.014440469003148104e-01
6.592945398705958304e-01 5.572029489507761280e-02 2.387101518005447509e-01 2.261425728194795276e-09 9.398629960131136274e-01 -9.972351003187638341e-01 5.328742594017690237e-01
6.256206986268578740e-01 4.841941298906706631e-02 2.550232405183349149e-01 2.218322992370851143e-09 9.615411476510367095e-01 -1.200991142269810963e+00 3.801227107212705736e-01
6.321711801624786409e-01 5.951968808001895095e-02 3.622019810473531276e-01 2.232851445240900558e-09 9.972401877946864834e-01 -7.752761889340098467e-01 -6.718068111011826771e-01
7.308905922932286137e-01 4.514042325462127442e-02 2.491197039113405287e-01 2.025909756786647186e-09 9.747705732393999734e-01 -9.768957336206753883e-01 -8.596077577618377319e-03
6.137963391247357459e-01 4.577210802344808954e-02 3.729442588130315039e-01 1.970766445496459321e-09 9.612266302706716781e-01 -1.148639040245287291e+00 -6.936120048652372194e-01
6.421506502722004184e-01 5.991346854540989531e-02 3.950738104197484835e-01 1.955399395625078037e-09 9.985062123943496681e-01 -6.808066090471205367e-01 8.827766775216505657e-02
6.080150973583164919e-01 4.368468237284724165e-02 3.270244948239517391e-01 2.148284813678001593e-09 9.883414351110774154e-01 -1.044200016664169617e+00 4.530048064434382127e-01
6.042407310698552081e-01 5.382266969726192535e-02 2.341321743183573945e-01 2.325329816583816756e-09 9.223462627935749003e-01 -9.059728387789431903e-01 -5.865739604747961522e-01
7.056038469777686784e-01 4.118438711988509082e-02 2.912685112374053809e-01 2.078384822828972149e-09 9.286079473943995577e-01 -7.724473606682710214e-01 -7.571719710139177550e-01
7.082303038760316971e-01 4.486233932321792572e-02 3.607646311189208754e-01 2.074841554811958522e-09 9.421450497903028909e-01 -6.837769077293260889e-01 2.853155661614250604e-01
7.197839041169573626e-01 5.569652410022010031e-02 3.867228369830235657e-01 1.864948041734921805e-09 1.001326688429909240e+00 -8.877982274110202132e-01 -3.462028528920876314e-01
6.342180054287164248e-01 5.945675995987100004e-02 2.678417448959787284e-01 2.115420839604060218e-09 9.290330382310726387e-01 -1.187190588388240098e+00 2.689572534057560471e-01
6.291410063076339210e-01 5.041711882260345445e-02 4.023278021781840907e-01 2.322389198583208391e-09 9.800827018223223774e-01 -6.975034938245531224e-01 4.044082909567501272e-01
7.203421132277896266e-01 3.966965753199665212e-02 2.855064008714353618e-01 2.526813893516732363e-09 9.541958890114976555e-01 -7.894721826027858436e-01 -6.829336731076254274e-01
6.327068651528625631e-01 5.456183499445156626e-02 3.380223281409960312e-01 2.046237035091239970e-09 9.485718715931517053e-01 -8.764584488987506861e-01 -7.582697447659493273e-01
6.397336015394562425e-01 4.802768538919537089e-02 3.212266058338834052e-01 2.256383753949247663e-09 9.554810759569467571e-01 -7.896949647945593620e-01 2.600694884796392881e-01
6.147353247457589820e-01 3.926166985706091433e-02 3.032002107360070031e-01 1.672887316657729848e-09 9.995650888064017137e-01 -9.239795366071941185e-01 5.294131085719051555e-01
7.202758291725714912e-01 5.425495576272604259e-02 3.093433648954912463e-01 2.368317144943302504e-09 9.350291797154600681e-01 -7.912453101534056010e-01 3.325853473036342045e-01
6.507457371790246192e-01 5.669911684749921743e-02 2.968491769390724788e-01 1.764877933318746940e-09 9.451814124195948574e-01 -1.294741332426655234e+00 4.679927922584687927e-01
6.920848068231781891e-01 4.983543912764216988e-02 3.421214901269290509e-01 2.062620604516378685e-09 9.433552543803087609e-01 -1.064569896684402162e+00 -7.091122237701699138e-01
6.893570201106408168e-01 5.411596581757556479e-02 2.417792666871886875e-01 1.863942711230589517e-09 9.817549628494690594e-01 -6.710134397890035185e-01 8.375528970075574176e-02
6.302843724234223899e-01 4.234073857806892188e-02 3.005771766193242600e-01 2.204843148752951379e-09 9.756799565188296608e-01 -7.397832988234397389e-01 -7.312584532538487503e-01
6.801321828659878665e-01 4.441731300631985430e-02 3.303390275431535850e-01 2.209386436749338826e-09 9.927665453484352254e-01 -1.098447831382953543e+00 2.096412815002343111e-01
6.719221793954559541e-01 4.449693259926374572e-02 3.888991029174291292e-01 1.877060114697095894e-09 9.681963076433377502e-01 -7.272260719913565818e-01 4.776830960015312488e-01
6.123272599263860361e-01 5.401297874831372664e-02 3.283063159355990579e-01 2.223136605408116346e-09 1.001933266293094871e+00 -8.000686406648045423e-01 4.126211315577263949e-01
6.796379612573818507e-01 4.213804618510684497e-02 2.520450581988725181e-01 1.852402019907572944e-09 9.793071514598223892e-01 -7.598347593133383260e-01 -6.124603254235154726e-01
6.629558545648569501e-01 4.638234012353156799e-02 2.382482438016665371e-01 1.739379200989713329e-09 9.236500511933012358e-01 -1.250564913607564499e+00 -5.132424411159768329e-01
7.083925764984374540e-01 6.074703538457325303e-02 2.992251439898471199e-01 1.942907794015653483e-09 9.846256929148191617e-01 -1.075036898480362657e+00 -4.944903347278794548e-01
6.899163917395300105e-01 4.037534542982861019e-02 3.864073073904265021e-01 2.027139564232747090e-09 9.458337576558133453e-01 -1.248989698165348328e+00 -1.858653090025912391e-01
6.794833739129076955e-01 5.398047263485439284e-02 3.558952084899753010e-01 2.058452329727860782e-09 9.749616108429877137e-01 -1.112700151535092497e+00 -7.476440276768409054e-01
7.034458428988102918e-01 5.226636491322463052e-02 2.672455365470763899e-01 2.300996885859967048e-09 1.002011907773636246e+00 -1.106745835665905897e+00 -3.003367778460808157e-01
6.931785266825057912e-01 4.494199065207857974e-02 3.221360278487286899e-01 2.332769648936803968e-09 9.863743743850216239e-01 -8.249608552076043155e-01 1.402459551956461992e-01
6.874668821698252108e-01 5.503312676183334806e-02 4.054013116147409113e-01 2.491969296784144510e-09 9.333996178965628943e-01 -1.168087635719038175e+00 4.482553892773672999e-01
6.363334105082135705e-01 4.227757931724892421e-02 2.507203637872728597e-01 2.433806473934059916e-09 9.973682661193444821e-01 -7.255981998131934008e-01 -6.525807744057900983e-01
6.758840062185276221e-01 5.185284952540589881e-02 3.192804904693380408e-01 2.450667509285405337e-09 9.730047655720907018e-01 -1.026883992419560743e+00 -4.333784417409442535e-01
6.047399654049517848e-01 5.053756080229220016e-02 2.627950871896190810e-01 2.293828730091372911e-09 9.552934117166735906e-01 -1.264569590947822064e+00 -6.542009215158809399e-01
6.241547236470068594e-01 4.620768542381582106e-02 2.404032474278468556e-01 1.959095485762240767e-09 9.289613227052443412e-01 -1.002518040634587271e+00 -5.548532950164863919e-02
6.165434633697189915e-01 4.582988212958640645e-02 4.050596762825112718e-01 2.465506327210541097e-09 9.491869130349166461e-01 -9.460242394094489082e-01 3.560842358519966666e-01
6.252754482996230045e-01 5.995790446279582186e-02 3.609346067805460079e-01 2.531976663179342084e-09 9.688444308044035225e-01 -1.273386675476242402e+00 -6.874581835676034647e-01
6.997726391051517503e-01 3.933083599729959162e-02 3.039274693294043428e-01 1.844528744133511074e-09 9.734732874132558944e-01 -1.225698407275197299e+00 5.549637990903053542e-01
6.856884754732390785e-01 4.196642816589103014e-02 3.652447516330425969e-01 2.089880851653732244e-09 9.240192165530526358e-01 -9.036849206596204720e-01 -5.272561569914051560e-01
6.257343265393306986e-01 5.008111884097470740e-02 3.704902234998783128e-01 1.962466645495800884e-09 9.307867920256434058e-01 -1.153689449234637010e+00 -3.429531256596553002e-01
6.319857703297854234e-01 4.854672130458063950e-02 3.857909683226588005e-01 1.763310123520756656e-09 9.475106855649956250e-01 -1.324705467310584250e+00 -2.586473021408819406e-01
6.777376444020513091e-01 5.199358173183962067e-02 3.184247901187207130e-01 2.030214056058659386e-09 9.535150824245226531e-01 -9.171992031436364545e-01 -6.987903719022171556e-01
6.988161651380921935e-01 4.856453982700940225e-02 3.360297420249854228e-01 2.189970868708800413e-09 9.866773778572229814e-01 -6.772162806113702915e-01 4.663153539716005103e-01
6.805112863446424187e-01 6.091938689130248219e-02 3.703276154618200811e-01 2.385627590143698207e-09 9.898479805078050919e-01 -9.504088061246953600e-01 -6.299453701373428638e-01
6.706443475238885732e-01 4.767050454367260937e-02 3.956117700226864931e-01 2.363451034822838490e-09 9.998212128444606828e-01 -1.212600059694614929e+00 7.359869641147953612e-02
6.149215094693654127e-01 6.079674806095652917e-02 3.655191155814545567e-01 2.208555797708894968e-09 9.635881536325026087e-01 -9.627990153595419320e-01 -4.880457343044496965e-01
7.256815807425454068e-01 5.830389199291264452e-02 2.502733551292993242e-01 2.251777647552897340e-09 9.270604463128909734e-01 -1.278948744805775695e+00 2.381180820831091394e-01
6.630896512385414665e-01 5.904800385498456400e-02 2.372117203011956110e-01 2.248386874388802619e-09 9.456115862353154933e-01 -7.513528362236555624e-01 -5.601931352076794379e-02
7.185576598642363644e-01 4.725979037584313730e-02 2.652594587588196218e-01 1.831034684449424364e-09 9.190534817259934375e-01 -9.783027740661308647e-01 -1.501579719385228717e-01
6.318694652673437773e-01 5.866739920986985268e-02 3.454127805926214267e-01 2.071664069689911902e-09 9.259671188755305149e-01 -1.109920364231822276e+00 4.115107566664255589e-01
7.124859022490168670e-01 5.981570460531002859e-02 2.606488001743932914e-01 2.033169518454284660e-09 9.163119152455584393e-01 -9.019679453894601240e-01 -5.312481717980032103e-01
7.119683953056824555e-01 4.721820984015888401e-02 3.724639392423344519e-01 1.995114365975143429e-09 9.620495666009406532e-01 -9.537357384606730548e-01 -1.074894643547507078e-01
6.486618882849682910e-01 4.788684300245913544e-02 3.091456041146465328e-01 1.913807230831276705e-09 9.792383729766434008e-01 -1.304275956231626843e+00 3.580173800871362388e-01
6.976624976011696067e-01 4.566061793720378736e-02 3.901367443765891840e-01 2.085085508470653827e-09 9.589097002015207760e-01 -9.618194543234641625e-01 -5.978370997762101346e-01
6.585750629091495778e-01 5.273546002876698668e-02 2.884522711690166719e-01 1.991528462957077852e-09 9.515081718431578350e-01 -1.297787540481994073e+00 -5.435617353813539943e-01
6.285613560510745490e-01 4.078708671912013167e-02 3.761081333489545431e-01 1.874820017255215822e-09 9.718187003704902294e-01 -1.300439442202644402e+00 -2.089638376172956447e-01
6.471288620395745372e-01 4.572118166431408254e-02 2.482603352199158897e-01 2.213875112177408767e-09 9.351308495108331398e-01 -8.459635949069558292e-01 5.042532606809215778e-01
