# h Omegab Omegam As ns w wa
6.362523949855455330e-01 6.003706175726125638e-02 2.859186084286433061e-01 2.086380390030323062e-09 9.385548177009017667e-01 -1.178650142681676671e+00 5.067361143833595261e-01
6.729865426197003675e-01 5.662157831609207492e-02 3.636412009173332072e-01 2.498424703016926208e-09 9.615138086037221532e-01 -1.250658234024342175e+00 -3.304577177734237536e-01
7.350390425098443092e-01 5.906639014740393268e-02 2.447524815314112145e-01 1.794209550748914450e-09 9.255134756274534524e-01 -9.417894573228793309e-01 1.001670715268482281e-01
6.195880312343986507e-01 5.924962914118260537e-02 3.012698747337893002e-01 2.438219729697075830e-09 9.515915949620310510e-01 -7.866031022358213054e-01 3.916039033481402143e-01
7.206119812481002196e-01 5.358653770514987952e-02 2.668942761017175092e-01 2.538028398241866568e-09 1.002944653285527732e+00 -6.973553533639751389e-01 4.181413924377364033e-02
6.788453902085848091e-01 5.091082811423849191e-02 2.717258097543574502e-01 2.168770034549548870e-09 9.906258721862417627e-01 -1.205909976806727624e+00 -3.425255633219715934e-01
6.817444638134737556e-01 5.736005946865989358e-02 2.880984110003861898e-01 2.443556032655602231e-09 9.573003141745779487e-01 -8.045823635471924806e-01 2.709513130875575992e-01
6.977335621005373856e-01 4.851224793028652282e-02 2.480705104533507954e-01 1.745506510228234710e-09 9.416551765256959694e-01 -1.108069424288203875e+00 -4.833325780595173482e-01
6.871401530425277349e-01 5.782869584937846974e-02 3.271582155336216768e-01 1.844706194894392444e-09 9.792438356266117694e-01 -1.006262967670102482e+00 3.191651229436061055e-01
6.397991589945439816e-01 4.469343070460539413e-02 3.030119052504748889e-01 1.932631154785539003e-09 1.000443328955535449e+00 -1.018456964384759189e+00 -4.251862356490376804e-01
6.433214142768625132e-01 5.837145986665810693e-02 3.781646555046903613e-01 2.316579159300228630e-09 9.328831854481635100e-01 -8.025181462149690859e-01 5.125226960566637846e-01
6.121657666348263582e-01 4.706579968257442598e-02 3.288978487752643454e-01 2.413108334793095122e-09 9.918521148534209519e-01 -7.973859279605183259e-01 -6.079671839376232789e-02
6.393635861445502444e-01 4.302559904630837151e-02 2.804017744179625460e-01 2.352462730952192752e-09 9.912802567542937648e-01 -1.051319188181335962e+00 -5.316112138596971182e-01
7.268129969512099331e-01 4.408289920575830106e-02 2.699978577194477869e-01 2.094571180043523782e-09 9.740113703625350450e-01 -8.433784267466865048e-01 -3.634396041556098855e-01
6.700870246284065246e-01 4.808428013078080987e-02 3.106272048412935249e-01 1.842819877020783845e-09 9.881789766101340966e-01 -1.289871789194811713e+00 4.136857067109582786e-01
6.954247186682980253e-01 5.746766894089268274e-02 3.778777910225919467e-01 1.689591989104010500e-09 9.982559729635241963e-01 -1.114394554607899046e+00 -1.134816521282310253e-01
6.636515794553539127e-01 5.185192411202432794e-02 2.476626114490904085e-01 2.078984448671216612e-09 9.239592583955473781e-01 -7.855011733372073701e-01 -7.071231818981105199e-01
7.335710280490057578e-01 5.930383388366225472e-02 3.756691166628631784e-01 1.792720505040074486e-09 9.772665961213417019e-01 -1.043639984407559007e+00 -6.711837313057749110e-01
6.644706513399003533e-01 4.405234134671315999e-02 2.958925063700167390e-01 1.734434941453845675e-09 9.342514169791009682e-01 -1.148433913361164738e+00 2.904598025061144728e-01
6.237905245934496357e-01 4.608014829921050493e-02 2.925843880568425037e-01 1.662323516318272725e-09 9.363051859408029198e-01 -8.780936671536154758e-01 9.902466562118417137e-02
7.058022855634111803e-01 5.188078925947129522e-02 3.748703260444323782e-01 1.827472653957981181e-09 9.762756517705863946e-01 -1.172283829412001266e+00 -2.241503456890692192e-02
6.477797302978954841e-01 4.751846870006704027e-02 2.603998733909191898e-01 2.165611144989075388e-09 9.781455928860977034e-01 -6.843554607338293572e-01 -1.838424109172039911e-01
6.537398563895170378e-01 5.131377522857981377e-02 3.380553994703009990e-01 2.093058849510078142e-09 9.463505028665888386e-01 -7.704929233148121170e-01 2.037243233812193743e-01
7.157815443776476272e-01 4.241956977801326217e-02 3.082817954347106815e-01 2.015722161901938709e-09 9.892083832044877845e-01 -1.008450265548201052e+00 -9.681815677938021558e-03
6.633210888277127903e-01 4.160863340245878755e-02 3.630646784937701099e-01 1.760636092624812194e-09 9.374343774695204079e-01 -8.340269695949015238e-01 -4.915685403332854531e-01
7.319671665971962948e-01 5.403648789217019299e-02 2.376195206755730427e-01 2.106339844816762971e-09 9.323327064288904342e-01 -8.000588249190723200e-01 2.273652002849062548e-01
6.534108767162508657e-01 5.212797496805079978e-02 3.651429055780355259e-01 2.361344012694090768e-09 9.276102908819920945e-01 -9.318339543062671426e-01 -6.643324394403063993e-01
7.292554951811780484e-01 5.326036539707625084e-02 2.940551468236116128e-01 1.830997983616508790e-09 9.225343733075892505e-01 -1.060401879758537058e+00 -5.183617142967011926e-01
7.238409096459790248e-01 4.057097219003869687e-02 2.747887998541206356e-01 2.506673947956955711e-09 9.758394401917439565e-01 -1.229147718666688593e+00 3.042943254960086552e-01
6.255529497490938118e-01 4.524320223100815330e-02 2.813523037378664049e-01 2.240309993837690646e-09 9.775418982457526607e-01 -7.583671278622898804e-01 3.105768274863791589e-01
6.241294904517092901e-01 4.662606503614456777e-02 3.066072925990170339e-01 2.400475063354637058e-09 9.801484608078415706e-01 -9.910731798718687147e-01 5.486822265718378500e-01
6.689674863116685799e-01 4.309701435657723595e-02 2.736156103304792642e-01 2.194455669507389785e-09 9.670984001399031138e-01 -1.202217374250811099e+00 4.000044711810308851e-01
6.387338305023457785e-01 5.848324898355429513e-02 3.970994747588044715e-01 2.297696627091183101e-09 9.787698442462769988e-01 -1.285315159613859892e+00 -5.914114980988612880e-01
7.007783679253986042e-01 4.788145202211059603e-02 2.579428598833614639e-01 2.510084143153574715e-09 9.835577960836592304e-01 -7.910605268110801891e-01 -4.051717034188440092e-02
6.070905630332084080e-01 5.536456005016943127e-02 3.960661927607250221e-01 2.026361461505006228e-09 1.003432077067965889e+00 -7.012820973656582746e-01 -5.740456806525212619e-01
7.047842441267033742e-01 5.307617076284455032e-02 2.519818145384960517e-01 2.006461854094524477e-09 9.171741880568528016e-01 -1.299485086567887082e+00 4.834775054859721255e-01
6.305775982739779684e-01 4.170518442612264343e-02 3.507269771563903960e-01 1.678450702785914468e-09 9.178576326024850962e-01 -9.308170363136858416e-01 1.500410740303815826e-01
7.187489744493759103e-01 4.976955552192741800e-02 2.639610284973095689e-01 2.185645664018726206e-09 9.780747791363009203e-01 -1.075613670653789100e+00 4.969662010787301298e-01
6.252764955377481115e-01 3.929645368625443724e-02 3.740202537267914851e-01 1.899354799266287841e-09 9.906743403910451828e-01 -8.259073430362339208e-01 3.538030153184397175e-01
7.154691436620843614e-01 5.169228967142967118e-02 2.628235977540801516e-01 2.010090793644512323e-09 9.410128027718454025e-01 -1.115636739188680560e+00 -6.830310428919635912e-01
6.456183075129033888e-01 5.283574790542930333e-02 2.547424071172747495e-01 2.488335221909699388e-09 9.565648765009403531e-01 -8.945996045336023217e-01 -7.360493021945984093e-01
6.048203275059027550e-01 5.436772499889642313e-02 2.908945741139030705e-01 2.208802566916612028e-09 9.730196101550674381e-01 -8.620092733304425270e-01 5.195449890017704853e-01
6.914102313872267924e-01 4.134016934821436312e-02 3.347843862521137637e-01 1.996679244804719225e-09 9.544034901812801230e-01 -1.015137820118966250e+00 -1.659744958001064807e-01
6.510108667331940824e-01 5.797362257605874480e-02 3.753877421577865858e-01 2.334995126757365476e-09 9.174381568294971423e-01 -6.773298427481723172e-01 4.243616223189654590e-01
6.569580652365970552e-01 5.614055688919294268e-02 3.413280475343783427e-01 1.877744012484224019e-09 9.934108712284094311e-01 -8.525601551083741292e-01 1.819624229575705909e-01
6.437076172182482070e-01 5.317115611487344823e-02 3.396283429271545473e-01 1.870860577131936916e-09 1.001616130345810429e+00 -1.321914681491879184e+00 -2.079228376348265517e-01
6.423449110633888681e-01 4.774825102629404183e-02 2.436783938047388243e-01 2.464479544298069104e-09 9.943842900066279800e-01 -9.582070275852044849e-01 -1.871008447104338668e-02
6.178706185502469417e-01 5.851126454722190007e-02 2.471898691671554626e-01 2.036634843971724544e-09 9.415193574954198175e-01 -7.971384431801831205e-01 1.785265846789928501e-01
6.105857264254355155e-01 4.091429619661815509e-02 3.049756623012211953e-01 2.217013195848708240e-09 9.501038005857309621e-01 -1.070141456009901848e+00 4.466329203219021604e-01
6.406281860053256727e-01 4.153089891736258532e-02 3.555144221566494123e-01 1.782815458254659343e-09 9.262038233894860362e-01 -8.489800053996204854e-01 -6.485226627704875346e-01
6.340760724353040612e-01 5.743629360593510702e-02 2.642237912713680248e-01 1.738303680271177659e-09 9.612965618077313756e-01 -9.482832160042741210e-01 -6.115737218506644979e-01
7.014322664953912545e-01 4.799412797535375363e-02 3.353318888390540153e-01 2.432670084943816551e-09 9.909693950639695270e-01 -7.564109956087282649e-01 -8.383151484347739490e-02
7.174335275187655458e-01 4.696032539217395718e-02 2.459826973143098283e-01 2.113996298457719679e-09 9.928033568787365537e-01 -6.816950471329691341e-01 -3.542318771414099121e-02
6.475170735575298542e-01 5.123588447207239743e-02 2.911744129473048948e-01 2.382296551245015255e-09 9.170747204273119735e-01 -1.138900056018995244e+00 1.047052870212442643e-01
6.414099317649817333e-01 3.907957843423779526e-02 2.851559509618449839e-01 1.933205918485482972e-09 9.812821981865889054e-01 -1.122857934115857992e+00 4.331280695558272775e-01
6.552673198625964535e-01 6.041715531752056556e-02 3.340421694054174218e-01 2.520668329555171164e-09 9.280436646961974789e-01 -1.137018367102777816e+00 2.789807671960540247e-01
6.617204095425364141e-01 6.076026124099445647e-02 2.416260841909806389e-01 2.350062631693962476e-09 9.968922104590118849e-01 -1.305174608816834336e+00 8.617712587552384118e-02
6.451547191249316082e-01 4.476854150034590557e-02 2.474259256675046259e-01 2.322732427450049675e-09 9.816193925704762568e-01 -9.825110423803696813e-01 -3.675682313899097942e-02
7.315005206661449044e-01 4.553173193666691654e-02 3.995801142685088680e-01 1.753300855322277340e-09 9.381597910499124282e-01 -7.892394322437993326e-01 2.577852162576430572e-01
6.964760664802740475e-01 4.019318936062235559e-02 2.737933481544819192e-01 2.288692629358657314e-09 9.976725004637719829e-01 -6.750229620936130104e-01 8.752561140252834715e-02
6.712706476513330411e-01 4.583396511956362024e-02 2.703545032763248757e-01 2.096164582760964751e-09 9.184748790515280259e-01 -9.564728858990136917e-01 -6.561045335717676785e-01
6.375710497029253299e-01 5.856750453189461803e-02 2.352751019040971725e-01 1.970390759118027286e-09 9.908440673132080656e-01 -8.095254470845565375e-01 -4.679514712326627301e-01
6.788644717413925278e-01 4.574325956866861359e-02 2.720942877371874680e-01 2.159525660721837495e-09 9.468348609372788660e-01 -9.169508977854903264e-01 -5.889507033371100819e-01
6.466018239445898708e-01 4.045244967059024449e-02 3.177016950691041730e-01 1.961223550461836309e-09 9.829271539804197433e-01 -1.096578660611708944e+00 -5.557200527876196006e-01
6.231835083443496570e-01 3.912814570998494196e-02 3.689002829790111182e-01 1.863516606937827197e-09 9.924172239021509245e-01 -9.811143936162415313e-01 -3.137474827849526804e-01
6.332253683211006567e-01 5.054580792341860362e-02 3.336875147919284856e-01 1.722728569674090368e-09 9.234736987173023381e-01 -1.159205786263265203e+00 -9.347946078611857335e-02
6.873429038800989987e-01 4.108170548730760707e-02 3.056751528347546043e-01 1.979263679116241373e-09 9.221324829585602068e-01 -1.099155837729208773e+00 1.358586750437810187e-01
6.194245979895143250e-01 4.159542028716296108e-02 3.024550117551363937e-01 2.129753330344510550e-09 9.489436935712940446e-01 -1.017546336054355960e+00 4.506451718692783270e-02
7.015355132154695861e-01 5.749733151549576288e-02 2.554567582697403472e-01 1.772283938046598487e-09 9.277531743884176452e-01 -7.535779138749090222e-01 2.055775986484904561e-01
6.747414891101706225e-01 4.699908601194651564e-02 3.675464126720074942e-01 2.445967884617281698e-09 9.863387952313784623e-01 -9.457138727586850147e-01 9.460463239995087203e-02
6.705206604092639466e-01 4.187183905705747777e-02 2.623257340147353567e-01 1.928095496997608383e-09 9.232535534904413588e-01 -1.128173117845013174e+00 3.800326554922424105e-01
6.489705049872624976e-01 4.781049893755052321e-02 3.333394243696543580e-01 2.108177142122542693e-09 9.458180730042606843e-01 -1.245119813732957104e+00 -4.963611231519873823e-01
6.539456235614213853e-01 4.275657352063049615e-02 3.331724080286310175e-01 1.702210426088554786e-09 9.758931200163714070e-01 -1.085121994353605901e+00 5.418675394737084705e-01
7.026572133112470864e-01 5.921771194920472103e-02 3.674136022450470995e-01 2.208033916172605903e-09 9.314681798931555567e-01 -1.067303414844157583e+00 -6.949412387196884922e-02
6.620708049121890593e-01 5.876337340215027211e-02 3.229316042104546369e-01 2.127815696146056415e-09 9.433714348057394838e-01 -1.073698817409090012e+00 -2.364874781992891695e-01
7.115422513021747442e-01 5.015385936626956531e-02 2.406654743275121189e-01 2.053174893938902888e-09 9.193082535911177855e-01 -6.833529357527277082e-01 3.841238233513613043e-01
6.581607075118904859e-01 4.401755477719183907e-02 3.596388031415920228e-01 2.279832394133892674e-09 9.328125320308577884e-01 -1.319776450997858230e+00 4.878601902173096416e-01
7.007088714304451349e-01 4.656714238404210254e-02 3.426379878809280299e-01 1.749196686234652405e-09 9.538802706636472228e-01 -7.882846473230318285e-01 8.023457014235269025e-02
6.785647930128118066e-01 4.739287008936851620e-02 3.277800747153766792e-01 1.885628215593818322e-09 9.339983730177875421e-01 -1.302407144585729037e+00 -2.121169211997498971e-01
6.375183993533219962e-01 4.039682434761233260e-02 3.469808489705383803e-01 2.501343883089871434e-09 9.290265908729694599e-01 -1.255865194144190067e+00 -1.988762889759322361e-01
6.073266387032190128e-01 4.636193739831961924e-02 3.091025899302585755e-01 2.451741972197719979e-09 9.352771205368816121e-01 -1.211976703736300065e+00 -4.782701340054737460e-01
6.835997396362241130e-01 5.015835312001008101e-02 3.773146301392021895e-01 2.309301106403414209e-09 9.665912212994323127e-01 -9.017051991145934586e-01 -6.058225296532329107e-01
6.580814255066115281e-01 4.029083930338494407e-02 3.463019861999553917e-01 2.459680898168849399e-09 9.765916996141998929e-01 -9.542699762999936608e-01 -1.446915703105918771e-01
6.082207566180531932e-01 5.201776060274677926e-02 3.465661469447670617e-01 1.991327112064193792e-09 9.712065868847920003e-01 -1.163734430499326677e+00 5.503902142112202522e-01
7.129013599155045178e-01 4.873728618091220655e-02 3.944944777531783631e-01 1.993117554030372068e-09 9.488990910680968893e-01 -8.968183327392243998e-01 -4.309595683261985277e-01
7.273999465907513562e-01 5.437097783024270187e-02 3.197648677556332308e-01 1.673511276713600733e-09 9.727378671775991359e-01 -1.136206828392248624e+00 -1.096413084129513882e-01
6.109127410471156816e-01 4.511972353421710158e-02 2.425664490730248535e-01 1.718295814813859569e-09 9.544945021016123521e-01 -9.650844746211282299e-01 3.150326656797293179e-01
7.064106490406165673e-01 4.052143020939171641e-02 3.500900090675027054e-01 2.459092718029428051e-09 9.557619792379464796e-01 -6.707849105428299596e-01 4.559984632052602738e-01
6.337347396631967111e-01 4.888009701963519360e-02 2.434501326617949934e-01 1.987325163972913275e-09 9.411588136137789551e-01 -9.865881889039911368e-01 -2.321927597323757420e-01
6.810830803710108405e-01 5.787200225647345930e-02 3.305786490492442775e-01 1.861911234658092396e-09 9.493368812577571703e-01 -1.246815139370851089e+00 -3.450625887785265800e-01
6.981620382723300322e-01 4.973746989322321704e-02 3.828648258046023489e-01 1.976241488450663427e-09 9.998717663785510190e-01 -1.128886278881039207e+00 -4.887985515024999561e-01
7.307258898522496215e-01 4.286247110781103015e-02 3.040280669694480631e-01 2.247369792244659603e-09 1.002626667556438145e+00 -8.270465943754747862e-01 1.644768290441892544e-01
7.225142600840838147e-01 4.203937400548078684e-02 4.050163436524217841e-01 2.069774996415884639e-09 9.899039629422150544e-01 -7.486626568578031993e-01 -4.190951830996015315e-01
6.678097046132545067e-01 4.279075458289898631e-02 4.020995591177235484e-01 2.074313917517306452e-09 9.332618742746180418e-01 -1.213180147133114284e+00 4.017738687775767037e-01
6.481376910055977048e-01 5.646181057260553360e-02 4.014815907381845128e-01 2.229738062879808455e-09 1.002036173142662800e+00 -8.875356034414478845e-01 -1.615673702799399480e-01
6.497614524558716909e-01 5.634418402848295065e-02 3.537371314027827340e-01 2.423956633645522327e-09 9.934871817520631865e-01 -6.873126045622475200e-01 3.407248864059344573e-01
6.095265573002189852e-01 5.094689320499453528e-02 2.595038517768132880e-01 2.350456562594194063e-09 9.860490575499681887e-01 -1.104403631987521672e+00 3.670980664536906968e-01
6.659495823728862618e-01 4.355146854363016462e-02 3.686073694328226846e-01 1.670594473226376802e-09 9.922758444145234336e-01 -1.280640204211096034e+00 1.959688569263762226e-03
6.041519080112873752e-01 4.359566419544171068e-02 3.670457756119093196e-01 2.301913935008115281e-09 9.268700760523344018e-01 -7.842323767419552283e-01 -2.978178881770705555e-01
6.287208120041536397e-01 5.302434381668101604e-02 3.766433457871551371e-01 2.266074643383093642e-09 9.964120609620294999e-01 -1.199340571465149718e+00 -6.977653364567431016e-01
7.144486626737818202e-01 5.914855543706280805e-02 3.434232642132850066e-01 1.741756998178664785e-09 9.736303410797995106e-01 -1.062027705731630300e+00 -5.134606868053654960e-01
6.169937839792549727e-01 5.086341322817224814e-02 3.183795244299877369e-01 1.849138543792595808e-09 1.001935971677128556e+00 -1.198878733031932819e+00 -7.289966942815747641e-01
6.918541259074770799e-01 4.960667696808832711e-02 3.788041770618216786e-01 2.504757271580029101e-09 9.592687213120324463e-01 -8.420575058921088152e-01 -6.296387704609118785e-02
7.098496098009092758e-01 5.958505013509816928e-02 2.957127234396142446e-01 1.997842425582408509e-09 9.324584051847599753e-01 -7.323863124846213823e-01 -2.677272515211609472e-01
7.192545915887047503e-01 6.069812929530807311e-02 3.834652354961725074e-01 1.717411862717419814e-09 9.520003937352288226e-01 -9.575113850272549687e-01 -6.041946156277687718e-01
6.720589315764291527e-01 4.339603984650431540e-02 3.764905601065816620e-01 2.288345460964094206e-09 9.595526048343737680e-01 -7.937924862949693461e-01 -5.373854015818169128e-02
6.945964671378382915e-01 5.978063803352475641e-02 3.152160136541056756e-01 2.339734237348020918e-09 9.214416443978905580e-01 -1.071020306215297424e+00 2.931413120072983158e-01
6.745160471907358790e-01 5.441226397608951021e-02 3.355057588804769564e-01 1.828502165128678150e-09 9.637683549900346591e-01 -1.235917836580106677e+00 -6.998520070911898872e-01
6.350471637213989107e-01 6.091105077389585842e-02 3.817563869347037064e-01 2.369197466751358312e-09 9.192460981728272085e-01 -7.753210391075647800e-01 -4.174680867326607814e-01
7.248441330866908228e-01 4.955180190882934460e-02 2.876132247974369505e-01 2.533449071477849120e-09 9.508622260140572324e-01 -1.296254665069172640e+00 1.349901835240808756e-01
6.089257486695994759e-01 5.247299117935074614e-02 2.410597619810765646e-01 2.445257987646433996e-09 9.996509005364665468e-01 -7.167495403527911479e-01 3.633732646492997542e-01
6.142583189675351329e-01 5.544696202108599647e-02 3.894642758234213575e-01 2.215968908054123012e-09 9.168684836539331418e-01 -9.876859938758679736e-01 -2.813530333623403545e-01
7.333267609249621843e-01 4.375029253635372151e-02 3.130032847922095129e-01 1.976957880615129794e-09 9.626061274473396434e-01 -1.273549466326362012e+00 -2.356818661014282723e-01
6.641901285502267438e-01 4.907397544745835394e-02 3.775508835540779540e-01 1.953814419528622174e-09 9.329723386532504659e-01 -1.219012298454314136e+00 -2.395487486879793737e-01
6.079290811211213175e-01 3.903442216250092162e-02 3.522118116175652069e-01 2.127412829016752523e-09 9.496591325829357721e-01 -1.130833366223431113e+00 -4.466757165394785734e-02
6.203733541604120605e-01 5.884682692837271689e-02 3.048446983789094844e-01 1.846664579588123656e-09 9.737399812770495267e-01 -1.044589013050669646e+00 2.521349628343276805e-01
6.972262442739081134e-01 4.520426383542321125e-02 2.492549633471509984e-01 2.098576751886727636e-09 9.617458598671688730e-01 -8.772158423530916904e-01 -5.524672423689647172e-01
6.131524105556576121e-01 3.940688245200259232e-02 3.992525301063555299e-01 2.456546686864855715e-09 9.391318188739653516e-01 -8.035112544145986968e-01 1.528068190151515848e-01
7.233622439093737588e-01 4.768805129305232066e-02 3.466603950594046579e-01 1.712617408544288751e-09 9.648007049871707430e-01 -1.308430020039668351e+00 5.847292855307129056e-02
6.184128472182497394e-01 6.068020030460644781e-02 2.423669337232868815e-01 1.821188066348246866e-09 9.408271167827974013e-01 -8.161992242229574313e-01 -7.419969453902398593e-01
6.737418583336475253e-01 5.465610870354585538e-02 3.889966469977306773e-01 2.407707593574422757e-09 9.405853063563732741e-01 -1.040848253439626170e+00 -7.784562008836826141e-02
6.368492345987650793e-01 6.024639874555664382e-02 3.429690633743564532e-01 2.198244737856989347e-09 1.000183357062358169e+00 -7.243867925511238148e-01 5.448026207081091421e-01
6.439343277889850725e-01 4.824086844923777123e-02 3.609495254695606059e-01 1.950730640233848820e-09 9.967748774637810172e-01 -9.626291864380382979e-01 -1.794885861738645394e-01
6.145754963289866701e-01 4.366113544976556876e-02 3.790010931126290838e-01 2.115751137445720832e-09 9.531239872653990419e-01 -1.146831951822001372e+00 1.108315877548673445e-01
6.168102247462452503e-01 5.351302977651069270e-02 3.878934753361764076e-01 1.835930638809155268e-09 9.624784923351118460e-01 -7.040306263416991062e-01 -3.166983001508713036e-01
7.033581085319470239e-01 4.342250264247720509e-02 3.375635612406127639e-01 1.979948981930874446e-09 9.500561859620474392e-01 -7.679251734144979524e-01 3.062164565920801884e-01
6.250742102425959068e-01 5.229005610934851084e-02 2.776562308285908109e-01 1.869031057492159065e-09 9.543355942643402257e-01 -1.267450871460030992e+00 -8.220637021121046661e-02
7.118926248281151059e-01 5.346060908770523812e-02 2.868172515829467417e-01 2.377209285353461641e-09 9.369135116613136471e-01 -1.042460644381484336e+00 4.919351104315501377e-01
6.664033274116657468e-01 5.412127339250200064e-02 3.441240307762140072e-01 1.675739375767515509e-09 9.641299193946070156e-01 -9.044186433375048795e-01 2.238567648667356691e-01
6.567011906091868578e-01 5.980929760319176475e-02 3.416714180315751914e-01 1.868104003783706747e-09 9.809141504790884758e-01 -1.173841329417858903e+00 2.250884440677832776e-01
6.174952282175872886e-01 4.064749942361475105e-02 4.077641025402463093e-01 1.837671124336633275e-09 9.991079378796079435e-01 -1.019797426100502502e+00 1.157285942468724294e-01
6.881631438639376208e-01 5.456061456615196592e-02 3.251420350389475633e-01 2.452752171185691632e-09 9.882952889369225336e-01 -1.316565878976738713e+00 -3.705639725146761543e-01
6.292972642593385180e-01 4.143429862794396207e-02 3.008542615539459009e-01 1.959899315938569760e-09 9.638066155513741462e-01 -9.270260012963128515e-01 1.935933802978395679e-01
7.162403483124178960e-01 4.747050720852171585e-02 2.765105753451655435e-01 2.205277567744273703e-09 9.555626943182734534e-01 -1.247711814887382920e+00 -4.098674748716226168e-01
6.494913522645019421e-01 4.254102047881695714e-02 3.413965234414393923e-01 2.293900161237147452e-09 9.256705951007460076e-01 -9.997052838018418708e-01 -4.123998507502358302e-01
6.766184266865122865e-01 4.543860952841716899e-02 3.576549708321024035e-01 2.511266110170098107e-09 9.788981739714670560e-01 -8.656664794375317218e-01 -2.781666502450929057e-01
6.762214414528643358e-01 3.918235592026519942e-02 3.207964530145252513e-01 1.664391913259381651e-09 9.811084344971974236e-01 -1.286309867764079629e+00 2.167926474901138434e-02
6.533750374427733654e-01 4.918803558605901183e-02 3.436407850738922853e-01 2.162629434063903350e-09 9.733329556253453863e-01 -1.073508056109988118e+00 -5.040994743609381601e-01
6.469057606933688032e-01 4.727425055686701461e-02 3.368962776696315942e-01 1.908144373277229013e-09 9.861679161658218895e-01 -1.084799693920906805e+00 2.031253546534014243e-01
6.544357459816609879e-01 4.717943998260720750e-02 3.028819306265386202e-01 2.167350929138953552e-09 9.959423588773765879e-01 -1.189047257264429058e+00 4.471992414487717671e-01
6.664698784423972455e-01 5.333197271844457993e-02 2.397179565141217827e-01 1.853484008183347769e-09 9.296191870138060809e-01 -1.117516257773543131e+00 -3.012920839152188335e-01
6.404908738339656349e-01 4.533385402986588042e-02 2.844787215221656895e-01 1.911093897167289249e-09 9.532462796890366352e-01 -1.074670630800178772e+00 3.958468677136885994e-01
6.963224870123371213e-01 4.385925387996259667e-02 2.698506828137067215e-01 2.090235092279278660e-09 9.432697981521209751e-01 -1.089746089785809779e+00 -4.220744765527851827e-01
6.318549693080043328e-01 5.295330780004711690e-02 3.814710718659903854e-01 2.387303958728793878e-09 9.755325322583874303e-01 -1.087892108738794272e+00 -6.266608683212564479e-01
6.868117532774342671e-01 4.224155612015042388e-02 2.398158057170904633e-01 1.741611825749485305e-09 9.938442197700504410e-01 -1.035853014822214035e+00 -2.651747522021727921e-01
7.152549723884312760e-01 5.250028386348430665e-02 2.455166670359636427e-01 2.258875365755048282e-09 9.701873428098390928e-01 -1.131631084038091428e+00 -7.457124601685158893e-01
7.325706677594227001e-01 4.329496448880883891e-02 2.341227428558843859e-01 1.677120265921893347e-09 9.977577502653752761e-01 -1.297005953865310701e+00 -3.976863971793405117e-01
6.641100168044999918e-01 5.461674035820764106e-02 2.560510441964924944e-01 2.219777602567600489e-09 9.583780944772495314e-01 -1.062915066721402679e+00 1.118446254289053865e-01
6.742490115124973871e-01 3.965016883346506732e-02 3.328542491827441996e-01 1.920071017086317052e-09 9.984351947319253240e-01 -1.066057456056965336e+00 3.246222935653333419e-01
6.264525901212676384e-01 4.936415266138551028e-02 2.374833725273878815e-01 1.853994410943036072e-09 9.528964819761889249e-01 -1.023216530850068029e+00 5.231522699389139497e-01
6.357422456699796109e-01 5.263415348647609848e-02 3.831828869826193751e-01 1.751159367766830169e-09 9.790622349631100674e-01 -1.261395478613588805e+00 1.880126276199709512e-01
7.132589042295048865e-01 6.044018219982905116e-02 3.941769199127173051e-01 1.778535679261989179e-09 9.422999936546251343e-01 -8.507563140795890710e-01 -3.985711884090069601e-01
6.950146365475767807e-01 6.001919421201803995e-02 2.320352361326177004e-01 2.345564182480878773e-09 9.400143090231208864e-01 -1.123519896265370299e+00 1.890155767214385385e-02
6.329290481313410988e-01 4.105604026128335110e-02 2.871821797668806520e-01 1.948991702558419210e-09 9.932337612052007936e-01 -1.060319495637029430e+00 2.481951627835228269e-01
6.159021939106508192e-01 4.049866277404153003e-02 2.854617281957232411e-01 1.784680821287842269e-09 9.643570050215106715e-01 -7.439589572648470650e-01 -3.501110770407566686e-01
6.676497486534820336e-01 4.623391941399054156e-02 2.536201421526280697e-01 1.698793286308589117e-09 9.724833286236413965e-01 -1.127069111830211190e+00 5.018990328528314393e-01
6.675484570975185328e-01 4.118917673856924838e-02 3.616309253068328289e-01 1.864159565165854188e-09 9.617851374894443861e-01 -1.098334802148992040e+00 2.166510577616987954e-01
7.305958140574363435e-01 4.504341002172582153e-02 2.389519025416678155e-01 2.169571651584733808e-09 9.872380642299186659e-01 -7.923426685653727208e-01 -6.847785199552482993e-01
7.001948171836498425e-01 4.371079347865929055e-02 3.460735771460062837e-01 1.883827250941698029e-09 9.903975586743061221e-01 -1.003232904747260790e+00 -5.667482816287200409e-01
6.920988498349266438e-01 5.483537001982654452e-02 3.423248263892061383e-01 2.447675142083887818e-09 9.282952917269113868e-01 -1.100004408216013418e+00 -3.034583085779385958e-01
6.999628661465849833e-01 5.773780446672981126e-02 3.163057344761095457e-01 1.918552081682027851e-09 9.723861342815394160e-01 -7.433730693212162732e-01 -6.284086559838834019e-01
6.927268988783227277e-01 5.391991792703980380e-02 2.790390373575437066e-01 2.222233967252902364e-09 9.466708410902917592e-01 -9.502158140400730479e-01 -4.237134310918180824e-01
6.679590682961599191e-01 5.510697926623172455e-02 2.661476557414214072e-01 2.333405288515789845e-09 9.295381689658948066e-01 -7.837803064889153903e-01 -4.165560113780577556e-01
